business_name,segment,city,address,phone,website,yelp_url,yelp_rating,yelp_review_count,google_rating,google_review_count,years_in_business,owner_name,email,social_media,source,status,notes
"Valencia Landscape",landscaping,Mead,"20300 Co Rd 29, Platteville, CO 80651, USA","","","",,,5.0,56,"","","","",google_places,untouched,""
"Sal’s Superior Cleaning LLC","cleaning service",Frederick,"312 Highlands Cir, Erie, CO 80516, USA","","","",,,5.0,56,"","","","",google_places,untouched,""
"Sal’s Superior Cleaning LLC","cleaning service",Dacono,"312 Highlands Cir, Erie, CO 80516, USA","","","",,,5.0,56,"","","","",google_places,untouched,""
"Tim Borgman - 8z Real Estate","real estate agent",Laporte,"929 Laporte Ave, Fort Collins, CO 80521, USA","","","",,,5.0,54,"","","","",google_places,untouched,""
"Alpha Plumbers Fort Collins",plumbing,"Fort Collins","807 E Harmony Rd, Fort Collins, CO 80525, USA","","","",,,5.0,53,"","","","",google_places,untouched,""
"Andy Hawbaker - REALTOR with Coldwell Banker Realty","real estate agent",Windsor,"65 Turnberry Dr, Windsor, CO 80550, USA","","","",,,5.0,52,"","","","",google_places,untouched,""
"Grimes Real Estate | 1.5% Listing Fee","real estate agent",Greeley,"642 Mt Princeton Dr, Severance, CO 80550, USA","","","",,,5.0,52,"","","","",google_places,untouched,""
"Grimes Real Estate | 1.5% Listing Fee","real estate agent",Severance,"642 Mt Princeton Dr, Severance, CO 80550, USA","","","",,,5.0,52,"","","","",google_places,untouched,""
"Andy Hawbaker - REALTOR with Coldwell Banker Realty","real estate agent",Severance,"65 Turnberry Dr, Windsor, CO 80550, USA","","","",,,5.0,52,"","","","",google_places,untouched,""
"Grimes Real Estate | 1.5% Listing Fee","real estate agent",Milliken,"642 Mt Princeton Dr, Severance, CO 80550, USA","","","",,,5.0,52,"","","","",google_places,untouched,""
"Premier Custom Landscapes LLC",landscaping,Mead,"14594 Normande Dr, Mead, CO 80542, USA","","","",,,5.0,52,"","","","",google_places,untouched,""
"Premier Custom Landscapes LLC",landscaping,Firestone,"14594 Normande Dr, Mead, CO 80542, USA","","","",,,5.0,52,"","","","",google_places,untouched,""
"Brinkerhoff Property Management & Real Estate","property management",Frederick,"5364 W 25th Ave, Denver, CO 80214, USA","","","",,,5.0,52,"","","","",google_places,untouched,""
"Red Diamond Roofing",roofing,"Fort Collins","155 Boardwalk Dr Suite 400, Fort Collins, CO 80525, USA","","","",,,5.0,51,"","","","",google_places,untouched,""
"Greeley Fit Body Boot Camp",gym,Greeley,"1923 59th Ave, Greeley, CO 80634, USA","","","",,,5.0,51,"","","","",google_places,untouched,""
"Aims Community College Physical Education and Recreation Center",gym,Greeley,"5307 W 20th St, Greeley, CO 80634, USA","","","",,,5.0,51,"","","","",google_places,untouched,""
"Total Automotive","auto repair","Fort Collins","6024 S College Ave Suite C, Fort Collins, CO 80525, USA","","","",,,5.0,50,"","","","",google_places,untouched,""
"Longmont Plumbing Services",plumbing,Longmont,"1530 Vista View Dr #110, Longmont, CO 80504, USA","","","",,,5.0,50,"","","","",google_places,untouched,""
"Andria Porter Stashak and Eric Stashak - Keller Williams Realty Northern Colorado","real estate agent",Laporte,"3720 S College Ave suite a, Fort Collins, CO 80525, USA","","","",,,5.0,50,"","","","",google_places,untouched,""
"The Hidden Stem",landscaping,Timnath,"4007 Main St, Timnath, CO 80547, USA","","","",,,5.0,50,"","","","",google_places,untouched,""
"Total Automotive","auto repair",Timnath,"6024 S College Ave Suite C, Fort Collins, CO 80525, USA","","","",,,5.0,50,"","","","",google_places,untouched,""
"IQ Heating & Air Conditioning",hvac,Berthoud,"300 Wark Ave, Berthoud, CO 80513, USA","","","",,,5.0,50,"","","","",google_places,untouched,""
"Liz Kozar - Realtor","real estate agent","Estes Park","457 E Wonderview Ave Apartment C4, Estes Park, CO 80517, USA","","","",,,5.0,50,"","","","",google_places,untouched,""
"Key Realty - Nicholas Altomare - Realtor - Real Estate Agent","real estate agent",Mead,"2423 Whistler Dr, Longmont, CO 80504, USA","","","",,,5.0,50,"","","","",google_places,untouched,""
"Key Realty - Nicholas Altomare - Realtor - Real Estate Agent","real estate agent",Firestone,"2423 Whistler Dr, Longmont, CO 80504, USA","","","",,,5.0,50,"","","","",google_places,untouched,""
"Greeley GreenPath Plumbing Experts",plumbing,Greeley,"2664 11th Ave, Greeley, CO 80631, USA","","","",,,5.0,49,"","","","",google_places,untouched,""
"Sprinkler System Solutions of Colorado LLC",irrigation,Johnstown,"2094 E Saddleback Dr, Milliken, CO 80543, USA","","","",,,5.0,49,"","","","",google_places,untouched,""
"Sprinkler System Solutions of Colorado LLC",irrigation,Milliken,"2094 E Saddleback Dr, Milliken, CO 80543, USA","","","",,,5.0,49,"","","","",google_places,untouched,""
"Greeley GreenPath Plumbing Experts",plumbing,Evans,"2664 11th Ave, Greeley, CO 80631, USA","","","",,,5.0,49,"","","","",google_places,untouched,""
"Sprinkler System Solutions of Colorado LLC",irrigation,"Estes Park","2094 E Saddleback Dr, Milliken, CO 80543, USA","","","",,,5.0,49,"","","","",google_places,untouched,""
"Auto Repair Experts","auto repair","Fort Collins","105 Smokey St, Fort Collins, CO 80525, USA","","","",,,5.0,48,"","","","",google_places,untouched,""
"Sigma Performance Center",gym,"Fort Collins","3201 E Mulberry St UNIT K, Fort Collins, CO 80524, USA","","","",,,5.0,48,"","","","",google_places,untouched,""
"Elite Greeley Plumbing Solutions",plumbing,Greeley,"4165 Centerplace Dr, Greeley, CO 80634, USA","","","",,,5.0,48,"","","","",google_places,untouched,""
"Auto Repair Experts","auto repair",Timnath,"105 Smokey St, Fort Collins, CO 80525, USA","","","",,,5.0,48,"","","","",google_places,untouched,""
"Elite Greeley Plumbing Solutions",plumbing,Evans,"4165 Centerplace Dr, Greeley, CO 80634, USA","","","",,,5.0,48,"","","","",google_places,untouched,""
"The Roofing Center LLC",roofing,"Fort Collins","2629 Redwing Rd Suite 114, Fort Collins, CO 80526, USA","","","",,,5.0,47,"","","","",google_places,untouched,""
"The Roofing Center LLC",roofing,Laporte,"2629 Redwing Rd Suite 114, Fort Collins, CO 80526, USA","","","",,,5.0,47,"","","","",google_places,untouched,""
"Marie Warren Coldwell Banker Realty","real estate agent",Johnstown,"4848 Thompson Pkwy Suite 110, Johnstown, CO 80534, USA","","","",,,5.0,47,"","","","",google_places,untouched,""
"Fit Chick Express",gym,Frederick,"340 Lashley St #100, Longmont, CO 80504, USA","","","",,,5.0,47,"","","","",google_places,untouched,""
"Service Guys Roofing",roofing,Dacono,"4546 Co Rd 5, Erie, CO 80516, USA","","","",,,5.0,47,"","","","",google_places,untouched,""
"The Galbate Team - Todd Galbate & Lauren Galbate - CO Real Estate Team","real estate agent","Fort Collins","2803 E Harmony Rd, Fort Collins, CO 80528, USA","","","",,,5.0,46,"","","","",google_places,untouched,""
"The Galbate Team - Todd Galbate & Lauren Galbate - CO Real Estate Team","real estate agent",Timnath,"2803 E Harmony Rd, Fort Collins, CO 80528, USA","","","",,,5.0,46,"","","","",google_places,untouched,""
"Kristina Hayes, Coldwell Banker Realty","real estate agent",Johnstown,"112 E S 1st St, Johnstown, CO 80534, USA","","","",,,5.0,46,"","","","",google_places,untouched,""
"Mosquito Hero","pest control","Fort Collins","1001a E Harmony Rd # 133, Fort Collins, CO 80525, USA","","","",,,5.0,45,"","","","",google_places,untouched,""
"Platinum Home Service","general contractor","Fort Collins","5601 Hummel Ln, Fort Collins, CO 80525, USA","","","",,,5.0,45,"","","","",google_places,untouched,""
"Safe Plus Roofing",roofing,Longmont,"520 Main St b2, Longmont, CO 80501, USA","","","",,,5.0,45,"","","","",google_places,untouched,""
"Loveland Plumbing & Drain Pros",plumbing,Loveland,"3543 S Lincoln Ave #210, Loveland, CO 80537, USA","","","",,,5.0,44,"","","","",google_places,untouched,""
"In & Out Handyman of Northern Colorado","general contractor",Loveland,"4821 14th St SW, Loveland, CO 80537, USA","","","",,,5.0,44,"","","","",google_places,untouched,""
"Darcey Saner Realty","real estate agent",Windsor,"6316 Pumpkin Ridge Dr Unit 1, Windsor, CO 80550, USA","","","",,,5.0,44,"","","","",google_places,untouched,""
"Darcey Saner Realty","real estate agent",Severance,"6316 Pumpkin Ridge Dr Unit 1, Windsor, CO 80550, USA","","","",,,5.0,44,"","","","",google_places,untouched,""
"A Team HVAC",hvac,"Fort Collins","514 Huntington Hills Dr, Fort Collins, CO 80525, USA","","","",,,5.0,43,"","","","",google_places,untouched,""
"F45 Training Loveland",gym,Loveland,"5809 McWhinney Blvd, Loveland, CO 80538, USA","","","",,,5.0,43,"","","","",google_places,untouched,""
"Tech34 Auto Repair Services Mobile Mechanic LLC","auto repair",Greeley,"1805 21st Ave, Greeley, CO 80631, USA","","","",,,5.0,43,"","","","",google_places,untouched,""
"Flatirons Outdoor Living",landscaping,Longmont,"350 Terry St Unit 235, Longmont, CO 80501, USA","","","",,,5.0,43,"","","","",google_places,untouched,""
"Tech34 Auto Repair Services Mobile Mechanic LLC","auto repair",Evans,"1805 21st Ave, Greeley, CO 80631, USA","","","",,,5.0,43,"","","","",google_places,untouched,""
"AC-DC Electric",electrician,Windsor,"844 Cliffrose Way, Severance, CO 80550, USA","","","",,,5.0,42,"","","","",google_places,untouched,""
"AC-DC Electric",electrician,Greeley,"844 Cliffrose Way, Severance, CO 80550, USA","","","",,,5.0,42,"","","","",google_places,untouched,""
"AC-DC Electric",electrician,Wellington,"844 Cliffrose Way, Severance, CO 80550, USA","","","",,,5.0,42,"","","","",google_places,untouched,""
"AC-DC Electric",electrician,Severance,"844 Cliffrose Way, Severance, CO 80550, USA","","","",,,5.0,42,"","","","",google_places,untouched,""
"AC-DC Electric",electrician,Timnath,"844 Cliffrose Way, Severance, CO 80550, USA","","","",,,5.0,42,"","","","",google_places,untouched,""
"AC-DC Electric",electrician,Berthoud,"844 Cliffrose Way, Severance, CO 80550, USA","","","",,,5.0,42,"","","","",google_places,untouched,""
"AC-DC Electric",electrician,Johnstown,"844 Cliffrose Way, Severance, CO 80550, USA","","","",,,5.0,42,"","","","",google_places,untouched,""
"AC-DC Electric",electrician,Evans,"844 Cliffrose Way, Severance, CO 80550, USA","","","",,,5.0,42,"","","","",google_places,untouched,""
"Altitude Irrigation",irrigation,Dacono,"936 E 6th Ave, Broomfield, CO 80020, USA","","","",,,5.0,42,"","","","",google_places,untouched,""
"Reliable Fort Collins HVAC Repair",hvac,"Fort Collins","1242 W Elizabeth St, Fort Collins, CO 80521, USA","","","",,,5.0,41,"","","","",google_places,untouched,""
"The Station Real Estate Company","real estate agent",Loveland,"201 E 4th St, Loveland, CO 80537, USA","","","",,,5.0,41,"","","","",google_places,untouched,""
"Reliable Fort Collins HVAC Repair",hvac,Wellington,"1242 W Elizabeth St, Fort Collins, CO 80521, USA","","","",,,5.0,41,"","","","",google_places,untouched,""
"Reliable Fort Collins HVAC Repair",hvac,Timnath,"1242 W Elizabeth St, Fort Collins, CO 80521, USA","","","",,,5.0,41,"","","","",google_places,untouched,""
"Mike Richardson - REALTOR, Richardson Team Realty","real estate agent","Estes Park","255 Park Ln #203, Estes Park, CO 80517, USA","","","",,,5.0,41,"","","","",google_places,untouched,""
"Eleven Eleven Electric",electrician,Dacono,"3336 Arapahoe Rd Unit B # 208, Erie, CO 80516, USA","","","",,,5.0,41,"","","","",google_places,untouched,""
"RAD Real Estate","real estate agent",Windsor,"113 N 6th St, Windsor, CO 80550, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"Off-Camber 4x4 Garage","auto repair",Windsor,"7352 Greenridge Rd UNIT C-10, Windsor, CO 80550, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"Prime Pest Solutions","pest control",Longmont,"201 Coffman St Suit 1513, Longmont, CO 80502, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"Firehouse Window Cleaning - Window & Gutter Cleaning in Wellington and Northern Colorado","cleaning service",Wellington,"6994 Sage Meadows Dr, Wellington, CO 80549, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"RAD Real Estate","real estate agent",Severance,"113 N 6th St, Windsor, CO 80550, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"The Simple Warrior Fitness",gym,Severance,"10845 Co Rd 74, Severance, CO 80546, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"Lefort Built Construction Company","general contractor",Severance,"435 Mountain Ave, Berthoud, CO 80513, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"Fort Collins Pipe & Drain",plumbing,Timnath,"205 E Horsetooth Rd, Fort Collins, CO 80525, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"Lefort Built Construction Company","general contractor",Berthoud,"435 Mountain Ave, Berthoud, CO 80513, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"Jenny Penman - The Adventurous Real Estate Agent","real estate agent",Evans,"30 Impala Trail, Bailey, CO 80421, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"Lefort Built Construction Company","general contractor","Estes Park","435 Mountain Ave, Berthoud, CO 80513, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"Prime Pest Solutions","pest control",Mead,"201 Coffman St Suit 1513, Longmont, CO 80502, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"Prime Pest Solutions","pest control",Firestone,"201 Coffman St Suit 1513, Longmont, CO 80502, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"Prime Pest Solutions","pest control",Dacono,"201 Coffman St Suit 1513, Longmont, CO 80502, USA","","","",,,5.0,40,"","","","",google_places,untouched,""
"Fort Collins Plumbing Pro",plumbing,"Fort Collins","3636 S College Ave, Fort Collins, CO 80525, USA","","","",,,5.0,39,"","","","",google_places,untouched,""
"Official Fitness",gym,Windsor,"1111 Diamond Valley Dr Unit 106-107, Windsor, CO 80550, USA","","","",,,5.0,39,"","","","",google_places,untouched,""
"Greeley Rapid Response Plumbing",plumbing,Greeley,"6801 W 29th St, Greeley, CO 80634, USA","","","",,,5.0,39,"","","","",google_places,untouched,""
"Cleaner House LLC","cleaning service",Longmont,"17598 Margil Rd, Mead, CO 80542, USA","","","",,,5.0,39,"","","","",google_places,untouched,""
"Fort Collins Plumbing Pro",plumbing,Wellington,"3636 S College Ave, Fort Collins, CO 80525, USA","","","",,,5.0,39,"","","","",google_places,untouched,""
"Fort Collins Plumbing Pro",plumbing,Timnath,"3636 S College Ave, Fort Collins, CO 80525, USA","","","",,,5.0,39,"","","","",google_places,untouched,""
"Cleaner House LLC","cleaning service",Berthoud,"17598 Margil Rd, Mead, CO 80542, USA","","","",,,5.0,39,"","","","",google_places,untouched,""
"Cleaner House LLC","cleaning service",Mead,"17598 Margil Rd, Mead, CO 80542, USA","","","",,,5.0,39,"","","","",google_places,untouched,""
"Cleaner House LLC","cleaning service",Firestone,"17598 Margil Rd, Mead, CO 80542, USA","","","",,,5.0,39,"","","","",google_places,untouched,""
"Cleaner House LLC","cleaning service",Frederick,"17598 Margil Rd, Mead, CO 80542, USA","","","",,,5.0,39,"","","","",google_places,untouched,""
"Cleaner House LLC","cleaning service",Dacono,"17598 Margil Rd, Mead, CO 80542, USA","","","",,,5.0,39,"","","","",google_places,untouched,""
"Horsetooth Plumbing & Drain",plumbing,"Fort Collins","4348 S College Ave, Fort Collins, CO 80525, USA","","","",,,5.0,38,"","","","",google_places,untouched,""
"Blue Spruce Horticulture",landscaping,"Fort Collins","706 E Stuart St, Fort Collins, CO 80525, USA","","","",,,5.0,38,"","","","",google_places,untouched,""
"Raindance Auto & Diesel","auto repair",Windsor,"7352 Greenridge Rd C11, Windsor, CO 80550, USA","","","",,,5.0,38,"","","","",google_places,untouched,""
"Horsetooth Plumbing & Drain",plumbing,Timnath,"4348 S College Ave, Fort Collins, CO 80525, USA","","","",,,5.0,38,"","","","",google_places,untouched,""
"Reliable Longmont Plumbing",plumbing,Longmont,"838 E 17th Ave, Longmont, CO 80504, USA","","","",,,5.0,37,"","","","",google_places,untouched,""
"Redstone Heating Contractors",hvac,Timnath,"1713 E Lincoln Ave Suite B-3, Fort Collins, CO 80524, USA","","","",,,5.0,37,"","","","",google_places,untouched,""
"Redstone Heating Contractors",hvac,Firestone,"1713 E Lincoln Ave Suite B-3, Fort Collins, CO 80524, USA","","","",,,5.0,37,"","","","",google_places,untouched,""
"Paragon Crew Plumbing Experts Fort Collins",plumbing,"Fort Collins","4621 Delany Dr, Fort Collins, CO 80528, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"At Home Realty","real estate agent","Fort Collins","19 Old Town Square Suite 238, Fort Collins, CO 80524, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"Colorado Cleaning Professionals-Fort Collins","cleaning service","Fort Collins","1109 Oak Park Dr Ste 100, Fort Collins, CO 80525, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"Nickelson Construction","general contractor","Fort Collins","4700 S College Ave, Fort Collins, CO 80525, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"8z Real Estate Northern Colorado","real estate agent",Windsor,"113 N 6th St, Windsor, CO 80550, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"Yetty Mountain Plumbing",plumbing,Greeley,"4180 AA St A, Greeley, CO 80631, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"8z Real Estate Northern Colorado","real estate agent",Greeley,"113 N 6th St, Windsor, CO 80550, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"Nickelson Construction","general contractor",Laporte,"4700 S College Ave, Fort Collins, CO 80525, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"Nickelson Construction","general contractor",Wellington,"4700 S College Ave, Fort Collins, CO 80525, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"8z Real Estate Northern Colorado","real estate agent",Severance,"113 N 6th St, Windsor, CO 80550, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"Nickelson Construction","general contractor",Timnath,"4700 S College Ave, Fort Collins, CO 80525, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"Nickelson Construction","general contractor","Estes Park","4700 S College Ave, Fort Collins, CO 80525, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"Nickelson Construction","general contractor",Firestone,"4700 S College Ave, Fort Collins, CO 80525, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"McKay’s Garage","auto repair",Dacono,"3600 Stagecoach Rd N Unit B, Longmont, CO 80504, USA","","","",,,5.0,36,"","","","",google_places,untouched,""
"All Circuits Electrical",electrician,"Fort Collins","309 Lincoln Ct, Fort Collins, CO 80524, USA","","","",,,5.0,35,"","","","",google_places,untouched,""
"Mister Sparky",electrician,Loveland,"5400 N Garfield Ave Unit A, Loveland, CO 80538, USA","","","",,,5.0,35,"","","","",google_places,untouched,""
"Fort Collins Plumbers Pros",plumbing,"Fort Collins","1025 W Elizabeth St, Fort Collins, CO 80521, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Superior Plumbing Fort Collins Solutions",plumbing,"Fort Collins","7620 US-287, Fort Collins, CO 80525, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Grason Electric",electrician,"Fort Collins","209 Commerce Dr Unit #1, Fort Collins, CO 80524, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Collins Control & Electric",electrician,"Fort Collins","2649 E Mulberry St STE 16, Fort Collins, CO 80524, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"DBC Irrigation Supply Loveland",irrigation,"Fort Collins","6385 Aviation Cir, Loveland, CO 80538, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Meade Landscaping",landscaping,"Fort Collins","104 Hartman St, Fort Collins, CO 80521, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Nordic Construction Company","general contractor","Fort Collins","4703-A Boardwalk Dr, Fort Collins, CO 80525, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Reliable Loveland Plumbing",plumbing,Loveland,"283 E 29th St, Loveland, CO 80538, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"DBC Irrigation Supply Loveland",irrigation,Loveland,"6385 Aviation Cir, Loveland, CO 80538, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"DBC Irrigation Supply Loveland",irrigation,Windsor,"6385 Aviation Cir, Loveland, CO 80538, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Nathan Washam at Restate Real Estate","real estate agent",Windsor,"8601 Allenbrook Dr, Windsor, CO 80550, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Loco's Bumper Repair And Headlight Restoration","auto repair",Windsor,"561 E Garden Dr Behind Unit G, 561 E Garden Dr UNIT G, Windsor, CO 80550, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Pro Greeley Plumbers",plumbing,Greeley,"115 14th Ave, Greeley, CO 80631, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"DBC Irrigation Supply Loveland",irrigation,Greeley,"6385 Aviation Cir, Loveland, CO 80538, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Safe Plumbing Longmont Services",plumbing,Longmont,"1148 Grant St, Longmont, CO 80501, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Fast Longmont Plumbing Solutions",plumbing,Longmont,"7916 W Sussex Ct, Longmont, CO 80503, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Meade Landscaping",landscaping,Laporte,"104 Hartman St, Fort Collins, CO 80521, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Nordic Construction Company","general contractor",Laporte,"4703-A Boardwalk Dr, Fort Collins, CO 80525, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"DBC Irrigation Supply Loveland",irrigation,Severance,"6385 Aviation Cir, Loveland, CO 80538, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Nathan Washam at Restate Real Estate","real estate agent",Severance,"8601 Allenbrook Dr, Windsor, CO 80550, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Fort Collins Plumbers Team",plumbing,Timnath,"157 E Foothills Pkwy, Fort Collins, CO 80525, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"DBC Irrigation Supply Loveland",irrigation,Timnath,"6385 Aviation Cir, Loveland, CO 80538, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Berthoud Plumbing & Drains",plumbing,Berthoud,"427 Mountain Ave, Berthoud, CO 80513, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"DBC Irrigation Supply Loveland",irrigation,Berthoud,"6385 Aviation Cir, Loveland, CO 80538, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Truck Lab Colorado","auto repair",Berthoud,"1933 S U.S. Hwy 287, Berthoud, CO 80513, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Ronald Plumbers Johnstown",plumbing,Johnstown,"4753 Ronald Reagan Blvd, Johnstown, CO 80534, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"DBC Irrigation Supply Loveland",irrigation,Johnstown,"6385 Aviation Cir, Loveland, CO 80538, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"DBC Irrigation Supply Loveland",irrigation,Milliken,"6385 Aviation Cir, Loveland, CO 80538, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"DBC Irrigation Supply Loveland",irrigation,Evans,"6385 Aviation Cir, Loveland, CO 80538, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"DBC Irrigation Supply Loveland",irrigation,Mead,"6385 Aviation Cir, Loveland, CO 80538, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Meade Landscaping",landscaping,Mead,"104 Hartman St, Fort Collins, CO 80521, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Turners Automotive","auto repair",Mead,"16527 Co Rd 7, Mead, CO 80542, USA","","","",,,5.0,34,"","","","",google_places,untouched,""
"Lani Carwin, Realtor ~ Homes by Lani @ RE/MAX Alliance","real estate agent",Loveland,"750 W Eisenhower Blvd Suite 100, Loveland, CO 80537, USA","","","",,,5.0,33,"","","","",google_places,untouched,""
"Mike's mechanical (mobile mechanic)","auto repair",Johnstown,"W Green St, Milliken, CO 80543, USA","","","",,,5.0,33,"","","","",google_places,untouched,""
"Mike's mechanical (mobile mechanic)","auto repair",Milliken,"W Green St, Milliken, CO 80543, USA","","","",,,5.0,33,"","","","",google_places,untouched,""
"Master HVAC Fort Collins",hvac,"Fort Collins","2726 S College Ave, Fort Collins, CO 80525, USA","","","",,,5.0,32,"","","","",google_places,untouched,""
"JM Exteriors",roofing,"Fort Collins","520 Carpenter Rd, Fort Collins, CO 80525, USA","","","",,,5.0,32,"","","","",google_places,untouched,""
"Epic Lawn Pro",landscaping,Longmont,"5821 Waverley Ave, Longmont, CO 80504, USA","","","",,,5.0,32,"","","","",google_places,untouched,""
"Reliable rooter service (we clean drains not bank accounts)",plumbing,Severance,"1284 Wild Basin Rd, Severance, CO 80550, USA","","","",,,5.0,32,"","","","",google_places,untouched,""
"Master HVAC Fort Collins",hvac,Timnath,"2726 S College Ave, Fort Collins, CO 80525, USA","","","",,,5.0,32,"","","","",google_places,untouched,""
"McLain Construction","general contractor","Estes Park","1751 N Lake Ave Suite 107, Estes Park, CO 80517, USA","","","",,,5.0,32,"","","","",google_places,untouched,""
"Affordable Loveland Plumbers",plumbing,Loveland,"245 N Lincoln Ave, Loveland, CO 80537, USA","","","",,,5.0,31,"","","","",google_places,untouched,""
"Own This Home Team","real estate agent",Loveland,"750 W Eisenhower Blvd, Loveland, CO 80537, USA","","","",,,5.0,31,"","","","",google_places,untouched,""
"Affordable Greeley Plumbing Co.",plumbing,Greeley,"804 21st Ave, Greeley, CO 80631, USA","","","",,,5.0,31,"","","","",google_places,untouched,""
"Brothers Gym and Supplements",gym,Greeley,"2547 11th Ave A, Greeley, CO 80631, USA","","","",,,5.0,31,"","","","",google_places,untouched,""
"Home Pro Water Heaters & Plumbing",plumbing,Berthoud,"1016 Jennifer Dr, Loveland, CO 80537, USA","","","",,,5.0,31,"","","","",google_places,untouched,""
"Affordable Greeley Plumbing Co.",plumbing,Evans,"804 21st Ave, Greeley, CO 80631, USA","","","",,,5.0,31,"","","","",google_places,untouched,""
"Premier Mountain Builders","general contractor","Estes Park","932 Big Thompson Ave, Estes Park, CO 80517, USA","","","",,,5.0,31,"","","","",google_places,untouched,""
"Reliant Plumbing Services Frederick",plumbing,Firestone,"256 Fifth St, Frederick, CO 80530, USA","","","",,,5.0,31,"","","","",google_places,untouched,""
"Reliant Plumbing Services Frederick",plumbing,Frederick,"256 Fifth St, Frederick, CO 80530, USA","","","",,,5.0,31,"","","","",google_places,untouched,""
"Reliant Plumbing Services Frederick",plumbing,Dacono,"256 Fifth St, Frederick, CO 80530, USA","","","",,,5.0,31,"","","","",google_places,untouched,""
"AM Plumbing & Heating",plumbing,Loveland,"1812 Cameo Ave, Loveland, CO 80538, USA","","","",,,5.0,30,"","","","",google_places,untouched,""
"Belmarez Roofing",roofing,Loveland,"2707 W Eisenhower Blvd Suite 1, Loveland, CO 80537, USA","","","",,,5.0,30,"","","","",google_places,untouched,""
"Greeley Roofing Company",roofing,Greeley,"1675 18th Ave, Greeley, CO 80631, USA","","","",,,5.0,30,"","","","",google_places,untouched,""
"Upward Fitness Studio",gym,Greeley,"3050 67th Ave UNIT 103, Greeley, CO 80634, USA","","","",,,5.0,30,"","","","",google_places,untouched,""
"Belmarez Roofing",roofing,Berthoud,"2707 W Eisenhower Blvd Suite 1, Loveland, CO 80537, USA","","","",,,5.0,30,"","","","",google_places,untouched,""
"Greeley Roofing Company",roofing,Evans,"1675 18th Ave, Greeley, CO 80631, USA","","","",,,5.0,30,"","","","",google_places,untouched,""
"Quester Plumbers Firestone",plumbing,Firestone,"120 Naples St, Firestone, CO 80520, USA","","","",,,5.0,30,"","","","",google_places,untouched,""
